PlayerGagged,,,"I love your gag, it looks both comfy and effective.",,
ItemMouth,,,(She licks her lips seeing the gag and allows you to silence her easily.),,
RemoveItemMouth,,,(You remove her gag and she sighs.)  I hope you have another gag for me Miss.,,
ItemEars,,,(You push some earplugs inside.) Everything is so peaceful now.,,
RemoveItemEars,,,(You pull the earplugs out.) Being deaf was kind of relaxing.,,
ItemArms,,,(She hums a happy song as you restrain her arms.)  I hope you come to the Dojo more often Miss.,,
RemoveItemArms,,,(You free her arms and she stretches a little.)  What will you use on me next?,,
ItemHands,,,(She lets you restrain her hands without much resistance.)  This is wonderful Miss.,,
RemoveItemHands,,,(You release her hands and she nods a little.)  What will you use on me next?,,
ItemLegs,,,(You restrain her legs securely while she moans of pleasure.)  This is wonderful.,,
RemoveItemLegs,,,(You release her legs.)  You can tie me up any time you want Miss.,,
ItemFeet,,,(She wiggles her feet playfully as you restrain them.)  This is great.,,
RemoveItemFeet,,,(You release her feet and she jumps playfully.)  More bondage Miss?,,
ItemNeck,,,"(You strap the collar on her neck while she frowns.)  I'm a free subbie Miss, I'm not looking for a collar.",,
RemoveItemNeck,,,(You remove the collar around her neck.)  Much better!  I love bondage but I'm not ready to commit.,,
ItemPelvis,,,(She rocks her hips and struggles as you put the device on her.),,
RemoveItemPelvis,,,(She seems relieved as you remove the device.)  Domo arigato Miss DialogPlayerName.,,
ItemTorso,,,(You use the item on her torso.)  This is very erotic.,,
RemoveItemTorso,,,(You remove the item from her torso.)  You can try another item if you want.,,
ItemButt,,,(She does a light moan as you slide the device inside.)  Oh my!  That is quite a sensation.,,
RemoveItemButt,,,"(She nods slowly as you remove the butt plug.)  That was kind of fun, I hope we can try that again.",,
ItemBreast,,,(She holds her breath as you use the item.)  Oh my!  What did I do to deserve that?,,
RemoveItemBreast,,,(She wiggles her breast slowly as you remove the device.)  Do you have other items we could try?,,
ItemNipples,,,(She holds her breath as you use the item.)  Oh my!  What did I do to deserve that?,,
RemoveItemNipples,,,(She wiggles her breast slowly as you remove the device.)  Do you have other items we could try?,,
ItemHead,,,(You strap the device on her head as she hums a happy song.)  This will enhance the helplessness.,,
RemoveItemHead,,,(You remove the device and she looks at you.)  That was quite an experience.,,
ItemBreastLeatherWhip,,,"(She moans as you whip her breast and torso, enjoying the pain.)",,
ItemBreastLeatherCrop,,,(She jumps and makes her breast wiggle with each hit.)  You're the best Miss.,,
ItemPelvisLeatherWhip,,,(She trembles and moans with each lashes.)  More Miss!  More!,,
ItemPelvisLeatherCrop,,,(You whip her butt with the leather crop as she wiggles it for more.),,
ItemVulvaVibratingWand,,,"(She moans softly as you massage her pussy with the wand.)  Mmmmh, this is nice.  Konichiwa!",,
VibratingEgg,,,(She moans as you slide the egg inside.)  That's what I call kinky Shibari!,,
RemoveVibratingEgg,,,(She does one last moan as you remove the egg.)  Ooooh!  That was quite a stimulation.,,
RopeBondageBasic,,,"(You wrap the rope around her legs, tying them together.)  Our teacher could show you tricks for tying legs.",,
RopeBondageMermaid,,,"(You wrap the rope around her legs, tying them in a mermaid pattern.)  This is lovely.",,
RopeBondageBoxTie,,,(You slowly restrain her arms in a box tie pattern.)  You're getting good Miss.,,
RopeBondageHogtied,,,(You use the ropes to restrain her in a tight hogtie.)  I'm not going anywhere for sure.,,
RopeBondageWristTie,,,(You slowly restrain her wrists behind her back.) This is a nice starter.,,
RopeBondageWristElbowTie,,,(You restain her wrists and elbows behind her back.) It's very tight Miss.,,
RopeBondageWristElbowHarnessTie,,,(You restrain her wrists and elbows behind her back. And tie a harness around her.) Very impressive Miss!,,
RopeBondageAllFours,,,(You restain her with ropes so she's on all fours.) This is an interesting tie.,,
RopeBondageRopeCuffs,,,(You restrain her wrists behind her back in a handcuff like tie.) Did they run out of handcuffs at the police station? (She giggles.),,
RopeBondageStar,,,(You use the rope and create a star harness around her body) I like this tie. It's pretty.
RopeBondageWaist,,,(You use the ropes and create a waist rope around her body.) I'm sorry Miss. I don't see the purpose of a tie like this. But i'm sure you'll think of something.,,
RopeBondageSuspension,,,(You restrain her legs with ropes and suspend her by the feet from the ceiling.)  Oh my god!,,
RopeBondageSuspensionHogtied,,,(You carefully hogtie her and suspend her from the ceiling.)  You're a true bondage sensei Miss DialogPlayerName.,,
RopeBondageCrotch,,,(You use a rope and restrain it on her crotch.)  Do not hesitate to try more complex patterns Miss.,,
RopeBondageHarness,,,(You use the ropes and create a harness around her body.)  I love the feeling of a good rope harnesses.,,
RopeBondageDiamond,,,(You use the ropes and create a diamond harness around her body.)  You're a rope artist Miss DialogPlayerName.,,
0,,,Konichiwa Miss.  I hope you're enjoying the Dojo.,,
0,,"Hi girl, I'm DialogPlayerName.","It's a pleasure to meet you Miss, I'm DialogCharacterName.",DialogRemove(),
0,,Can I play with you?,(She nods happily.)  Of course Miss.  I'm here to learn and serve.,DialogRemove(),
0,,Are you ok up there?,"(She nods.)  Yes, as long as I don't spin too much, I'm fine.",,AllowSpank()
0,10,What's going on here?,You are in the Shibari Dojo.  Most people come here to practice their rope and escape techniques.,,
0,,(Spank her on the butt.),(You spank her on the butt as she dangles on the rope.)  Oooooh!  I love the way it stings Miss.,Spank(),AllowSpank()
0,,I need to go.  (Leave her.),,DialogLeave(),
10,,Why are you naked?,The traditional art of Shibari is often practiced naked.  Anyone here can strip down.,,
10,,What is Shibari?,It's Japanese rope bondage.  Ask our teacher for more details.,,
10,,Are you training now?,"Yes and no, I'm enjoying my bondage more than trying to escape.",,AllowSpank()
10,,Can I tie you up?,"Absolutely, I'm ready for any challenge.  I especially love rope bondage and suspension.",,
10,,Will you tie me up?,"No Miss.  I'm sorry, I'm a submissive.",,
10,0,Let's talk about something else.,Yes Miss.,,
MaidRescue,,,Konichiwa Miss.  It seems that we got in trouble.,,
MaidRescue,,Do you need help?,"(She shakes her head no.)  I'm fine, things like that happen all the time.  Check with the teacher.",,
MaidRescue,,What happened here?,"A Japanese speaking girl came in and argued with the teacher.  She did some judo, stripped and restrained our poor teacher.",,"IsRescueScenario(""JapaneseGirl"")"
MaidRescue,,What happened here?,A bratty student challenged the teacher to be suspended.  Our good teacher accepted and well... was left like that.  (She giggles.),,"IsRescueScenario(""RebelStudent"")"
MaidRescue,,What happened here?,"Our teacher wanted to see if she could restrain herself.  She managed to do it, but I think she got stuck.",,"IsRescueScenario(""SelfBondage"")"
MaidRescue,,What happened here?,"The Head Mistress came with customers.  They tried Shibari on the teacher but didn't had time to release her, so they called the maids.",,"IsRescueScenario(""HeadMistress"")"
MaidRescue,,(Spank her on the butt.),(You spank her on the butt as she dangles on the rope.)  Oooooh!  I love the way it stings Miss.,Spank(),AllowSpank()
MaidRescue,,I'll go get help.  (Leave her.),,DialogLeave(),
